domain,series_id,t,y,p_mm_day,t_c,year,month,weekofyear,dayofyear,dayofweek,sin_doy,cos_doy,sin_dow,cos_dow,y_lag1,y_lag2,y_lag3,y_lag7,y_roll3_mean,y_roll3_std,y_roll7_mean,y_roll7_std,horizon,y_future,split
hydro,10023000,1986-10-15,0.3982178711329235,0.0,3.3950000000000005,1986,10,42,288,2,-0.9732643737003827,0.22968774213179508,0.9749279121818236,-0.22252093395631434,0.3982178711329235,0.3816254598357184,0.3982178711329235,0.4148102824301287,0.39268706736718845,0.00957963312894609,0.40532890454601145,0.013054839395563624,3,0.4148102824301287,train
hydro,10023000,1986-10-15,0.3982178711329235,0.0,3.3950000000000005,1986,10,42,288,2,-0.9732643737003827,0.22968774213179508,0.9749279121818236,-0.22252093395631434,0.3982178711329235,0.3816254598357184,0.3982178711329235,0.4148102824301287,0.39268706736718845,0.00957963312894609,0.40532890454601145,0.013054839395563624,1,0.4148102824301287,train
hydro,10023000,1986-10-15,0.3982178711329235,0.0,3.3950000000000005,1986,10,42,288,2,-0.9732643737003827,0.22968774213179508,0.9749279121818236,-0.22252093395631434,0.3982178711329235,0.3816254598357184,0.3982178711329235,0.4148102824301287,0.39268706736718845,0.00957963312894609,0.40532890454601145,0.013054839395563624,5,0.447995105024539,train
hydro,10023000,1986-10-15,0.3982178711329235,0.0,3.3950000000000005,1986,10,42,288,2,-0.9732643737003827,0.22968774213179508,0.9749279121818236,-0.22252093395631434,0.3982178711329235,0.3816254598357184,0.3982178711329235,0.4148102824301287,0.39268706736718845,0.00957963312894609,0.40532890454601145,0.013054839395563624,7,0.4148102824301287,train
hydro,10023000,1986-10-16,0.4148102824301287,0.0,4.17,1986,10,42,289,3,-0.9691780654392538,0.24636127429331414,0.43388373911755823,-0.900968867902419,0.3982178711329235,0.3982178711329235,0.3816254598357184,0.4148102824301287,0.3926870673671885,0.00957963312894609,0.40295856007498215,0.012542683983801177,7,0.3982178711329235,train
hydro,10023000,1986-10-16,0.4148102824301287,0.0,4.17,1986,10,42,289,3,-0.9691780654392538,0.24636127429331414,0.43388373911755823,-0.900968867902419,0.3982178711329235,0.3982178711329235,0.3816254598357184,0.4148102824301287,0.3926870673671885,0.00957963312894609,0.40295856007498215,0.012542683983801177,3,0.4148102824301287,train
hydro,10023000,1986-10-16,0.4148102824301287,0.0,4.17,1986,10,42,289,3,-0.9691780654392538,0.24636127429331414,0.43388373911755823,-0.900968867902419,0.3982178711329235,0.3982178711329235,0.3816254598357184,0.4148102824301287,0.3926870673671885,0.00957963312894609,0.40295856007498215,0.012542683983801177,1,0.4148102824301287,train
hydro,10023000,1986-10-16,0.4148102824301287,0.0,4.17,1986,10,42,289,3,-0.9691780654392538,0.24636127429331414,0.43388373911755823,-0.900968867902419,0.3982178711329235,0.3982178711329235,0.3816254598357184,0.4148102824301287,0.3926870673671885,0.00957963312894609,0.40295856007498215,0.012542683983801177,5,0.4314026937273338,train
hydro,10023000,1986-10-17,0.4148102824301287,0.0,4.41,1986,10,42,290,4,-0.9648061359537647,0.262962202656514,-0.433883739117558,-0.9009688679024191,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4037486748986585,0.009579633128946243,0.40295856007498215,0.012542683983801177,1,0.4148102824301287,train
hydro,10023000,1986-10-17,0.4148102824301287,0.0,4.41,1986,10,42,290,4,-0.9648061359537647,0.262962202656514,-0.433883739117558,-0.9009688679024191,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4037486748986585,0.009579633128946243,0.40295856007498215,0.012542683983801177,7,0.3982178711329235,train
hydro,10023000,1986-10-17,0.4148102824301287,0.0,4.41,1986,10,42,290,4,-0.9648061359537647,0.262962202656514,-0.433883739117558,-0.9009688679024191,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4037486748986585,0.009579633128946243,0.40295856007498215,0.012542683983801177,5,0.4148102824301287,train
hydro,10023000,1986-10-17,0.4148102824301287,0.0,4.41,1986,10,42,290,4,-0.9648061359537647,0.262962202656514,-0.433883739117558,-0.9009688679024191,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4037486748986585,0.009579633128946243,0.40295856007498215,0.012542683983801177,3,0.447995105024539,train
hydro,10023000,1986-10-18,0.4148102824301287,5.74,8.655000000000001,1986,10,42,291,5,-0.9601498736716018,0.2794856348516095,-0.9749279121818236,-0.2225209339563146,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.4092794786643936,0.00957963312894629,0.4029585600749822,0.012542683983801177,1,0.4148102824301287,train
hydro,10023000,1986-10-18,0.4148102824301287,5.74,8.655000000000001,1986,10,42,291,5,-0.9601498736716018,0.2794856348516095,-0.9749279121818236,-0.2225209339563146,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.4092794786643936,0.00957963312894629,0.4029585600749822,0.012542683983801177,3,0.4314026937273338,train
hydro,10023000,1986-10-18,0.4148102824301287,5.74,8.655000000000001,1986,10,42,291,5,-0.9601498736716018,0.2794856348516095,-0.9749279121818236,-0.2225209339563146,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.4092794786643936,0.00957963312894629,0.4029585600749822,0.012542683983801177,5,0.3982178711329235,train
hydro,10023000,1986-10-18,0.4148102824301287,5.74,8.655000000000001,1986,10,42,291,5,-0.9601498736716018,0.2794856348516095,-0.9749279121818236,-0.2225209339563146,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.4092794786643936,0.00957963312894629,0.4029585600749822,0.012542683983801177,7,0.3982178711329235,train
hydro,10023000,1986-10-19,0.4148102824301287,2.06,3.465,1986,10,42,292,6,-0.9552106508146317,0.2959267013472893,-0.7818314824680299,0.6234898018587334,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.0,0.40295856007498215,0.012542683983801177,5,0.3982178711329235,train
hydro,10023000,1986-10-19,0.4148102824301287,2.06,3.465,1986,10,42,292,6,-0.9552106508146317,0.2959267013472893,-0.7818314824680299,0.6234898018587334,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.0,0.40295856007498215,0.012542683983801177,1,0.447995105024539,train
hydro,10023000,1986-10-19,0.4148102824301287,2.06,3.465,1986,10,42,292,6,-0.9552106508146317,0.2959267013472893,-0.7818314824680299,0.6234898018587334,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.0,0.40295856007498215,0.012542683983801177,7,0.4148102824301287,train
hydro,10023000,1986-10-19,0.4148102824301287,2.06,3.465,1986,10,42,292,6,-0.9552106508146317,0.2959267013472893,-0.7818314824680299,0.6234898018587334,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.4148102824301287,0.0,0.40295856007498215,0.012542683983801177,3,0.4148102824301287,train
hydro,10023000,1986-10-20,0.447995105024539,10.44,2.81,1986,10,43,293,0,-0.9499899229945011,0.3122805568857945,0.0,1.0,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3816254598357184,0.4148102824301287,0.0,0.4053289045460114,0.013054839395563624,1,0.4314026937273338,train
hydro,10023000,1986-10-20,0.447995105024539,10.44,2.81,1986,10,43,293,0,-0.9499899229945011,0.3122805568857945,0.0,1.0,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3816254598357184,0.4148102824301287,0.0,0.4053289045460114,0.013054839395563624,7,0.4314026937273338,train
hydro,10023000,1986-10-20,0.447995105024539,10.44,2.81,1986,10,43,293,0,-0.9499899229945011,0.3122805568857945,0.0,1.0,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3816254598357184,0.4148102824301287,0.0,0.4053289045460114,0.013054839395563624,3,0.3982178711329235,train
hydro,10023000,1986-10-20,0.447995105024539,10.44,2.81,1986,10,43,293,0,-0.9499899229945011,0.3122805568857945,0.0,1.0,0.4148102824301287,0.4148102824301287,0.4148102824301287,0.3816254598357184,0.4148102824301287,0.0,0.4053289045460114,0.013054839395563624,5,0.3982178711329235,train
hydro,10023000,1986-10-21,0.4314026937273338,0.0,2.845,1986,10,43,294,1,-0.9444892287836614,0.3285423819108344,0.7818314824680298,0.6234898018587336,0.447995105024539,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.42587188996159875,0.01915926625789276,0.4148102824301287,0.01659241129720521,7,0.4314026937273338,train
hydro,10023000,1986-10-21,0.4314026937273338,0.0,2.845,1986,10,43,294,1,-0.9444892287836614,0.3285423819108344,0.7818314824680298,0.6234898018587336,0.447995105024539,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.42587188996159875,0.01915926625789276,0.4148102824301287,0.01659241129720521,5,0.4148102824301287,train
hydro,10023000,1986-10-21,0.4314026937273338,0.0,2.845,1986,10,43,294,1,-0.9444892287836614,0.3285423819108344,0.7818314824680298,0.6234898018587336,0.447995105024539,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.42587188996159875,0.01915926625789276,0.4148102824301287,0.01659241129720521,1,0.4148102824301287,train
hydro,10023000,1986-10-21,0.4314026937273338,0.0,2.845,1986,10,43,294,1,-0.9444892287836614,0.3285423819108344,0.7818314824680298,0.6234898018587336,0.447995105024539,0.4148102824301287,0.4148102824301287,0.3982178711329235,0.42587188996159875,0.01915926625789276,0.4148102824301287,0.01659241129720521,3,0.3982178711329235,train
hydro,10023000,1986-10-22,0.4148102824301287,0.0,6.92,1986,10,43,295,2,-0.938710189261944,0.3447073839879342,0.9749279121818236,-0.22252093395631434,0.4314026937273338,0.447995105024539,0.4148102824301287,0.3982178711329235,0.4314026937273338,0.01659241129720517,0.4195509713721873,0.01578253124193661,7,0.447995105024539,train
hydro,10023000,1986-10-22,0.4148102824301287,0.0,6.92,1986,10,43,295,2,-0.938710189261944,0.3447073839879342,0.9749279121818236,-0.22252093395631434,0.4314026937273338,0.447995105024539,0.4148102824301287,0.3982178711329235,0.4314026937273338,0.01659241129720517,0.4195509713721873,0.01578253124193661,5,0.4314026937273338,train
hydro,10023000,1986-10-22,0.4148102824301287,0.0,6.92,1986,10,43,295,2,-0.938710189261944,0.3447073839879342,0.9749279121818236,-0.22252093395631434,0.4314026937273338,0.447995105024539,0.4148102824301287,0.3982178711329235,0.4314026937273338,0.01659241129720517,0.4195509713721873,0.01578253124193661,1,0.3982178711329235,train
hydro,10023000,1986-10-22,0.4148102824301287,0.0,6.92,1986,10,43,295,2,-0.938710189261944,0.3447073839879342,0.9749279121818236,-0.22252093395631434,0.4314026937273338,0.447995105024539,0.4148102824301287,0.3982178711329235,0.4314026937273338,0.01659241129720517,0.4195509713721873,0.01578253124193661,3,0.3982178711329235,train
hydro,10023000,1986-10-23,0.3982178711329235,0.0,7.630000000000001,1986,10,43,296,3,-0.9326545075388223,0.3607707992167836,0.43388373911755823,-0.900968867902419,0.4148102824301287,0.4314026937273338,0.447995105024539,0.4148102824301287,0.4314026937273338,0.01659241129720517,0.4219213158432166,0.013054839395563442,7,0.447995105024539,train
hydro,10023000,1986-10-23,0.3982178711329235,0.0,7.630000000000001,1986,10,43,296,3,-0.9326545075388223,0.3607707992167836,0.43388373911755823,-0.900968867902419,0.4148102824301287,0.4314026937273338,0.447995105024539,0.4148102824301287,0.4314026937273338,0.01659241129720517,0.4219213158432166,0.013054839395563442,5,0.4314026937273338,train
hydro,10023000,1986-10-23,0.3982178711329235,0.0,7.630000000000001,1986,10,43,296,3,-0.9326545075388223,0.3607707992167836,0.43388373911755823,-0.900968867902419,0.4148102824301287,0.4314026937273338,0.447995105024539,0.4148102824301287,0.4314026937273338,0.01659241129720517,0.4219213158432166,0.013054839395563442,3,0.4148102824301287,train
hydro,10023000,1986-10-23,0.3982178711329235,0.0,7.630000000000001,1986,10,43,296,3,-0.9326545075388223,0.3607707992167836,0.43388373911755823,-0.900968867902419,0.4148102824301287,0.4314026937273338,0.447995105024539,0.4148102824301287,0.4314026937273338,0.01659241129720517,0.4219213158432166,0.013054839395563442,1,0.3982178711329235,train
hydro,10023000,1986-10-24,0.3982178711329235,0.0,2.3600000000000003,1986,10,43,297,4,-0.9263239682514949,0.3767278936351853,-0.433883739117558,-0.9009688679024191,0.3982178711329235,0.4148102824301287,0.4314026937273338,0.4148102824301287,0.4148102824301287,0.016592411297205054,0.4195509713721873,0.01578253124193661,7,0.447995105024539,train
hydro,10023000,1986-10-24,0.3982178711329235,0.0,2.3600000000000003,1986,10,43,297,4,-0.9263239682514949,0.3767278936351853,-0.433883739117558,-0.9009688679024191,0.3982178711329235,0.4148102824301287,0.4314026937273338,0.4148102824301287,0.4148102824301287,0.016592411297205054,0.4195509713721873,0.01578253124193661,3,0.4314026937273338,train
hydro,10023000,1986-10-24,0.3982178711329235,0.0,2.3600000000000003,1986,10,43,297,4,-0.9263239682514949,0.3767278936351853,-0.433883739117558,-0.9009688679024191,0.3982178711329235,0.4148102824301287,0.4314026937273338,0.4148102824301287,0.4148102824301287,0.016592411297205054,0.4195509713721873,0.01578253124193661,5,0.447995105024539,train
hydro,10023000,1986-10-24,0.3982178711329235,0.0,2.3600000000000003,1986,10,43,297,4,-0.9263239682514949,0.3767278936351853,-0.433883739117558,-0.9009688679024191,0.3982178711329235,0.4148102824301287,0.4314026937273338,0.4148102824301287,0.4148102824301287,0.016592411297205054,0.4195509713721873,0.01578253124193661,1,0.3982178711329235,train
hydro,10023000,1986-10-25,0.3982178711329235,0.0,4.195,1986,10,43,298,5,-0.9197204370389466,0.3925739646141719,-0.9749279121818236,-0.2225209339563146,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4148102824301287,0.40374867489865857,0.009579633128946064,0.4171806269011579,0.017738033798451194,3,0.4314026937273338,train
hydro,10023000,1986-10-25,0.3982178711329235,0.0,4.195,1986,10,43,298,5,-0.9197204370389466,0.3925739646141719,-0.9749279121818236,-0.2225209339563146,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4148102824301287,0.40374867489865857,0.009579633128946064,0.4171806269011579,0.017738033798451194,1,0.4148102824301287,train
hydro,10023000,1986-10-25,0.3982178711329235,0.0,4.195,1986,10,43,298,5,-0.9197204370389466,0.3925739646141719,-0.9749279121818236,-0.2225209339563146,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4148102824301287,0.40374867489865857,0.009579633128946064,0.4171806269011579,0.017738033798451194,5,0.447995105024539,train
hydro,10023000,1986-10-25,0.3982178711329235,0.0,4.195,1986,10,43,298,5,-0.9197204370389466,0.3925739646141719,-0.9749279121818236,-0.2225209339563146,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.4148102824301287,0.40374867489865857,0.009579633128946064,0.4171806269011579,0.017738033798451194,7,0.4314026937273338,train
hydro,10023000,1986-10-26,0.4148102824301287,0.0,4.515000000000001,1986,10,43,299,6,-0.9128458599921356,0.40830434224389334,-0.7818314824680299,0.6234898018587334,0.3982178711329235,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.3982178711329235,0.0,0.41481028243012863,0.019159266257892826,3,0.447995105024539,train
hydro,10023000,1986-10-26,0.4148102824301287,0.0,4.515000000000001,1986,10,43,299,6,-0.9128458599921356,0.40830434224389334,-0.7818314824680299,0.6234898018587334,0.3982178711329235,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.3982178711329235,0.0,0.41481028243012863,0.019159266257892826,7,0.4314026937273338,train
hydro,10023000,1986-10-26,0.4148102824301287,0.0,4.515000000000001,1986,10,43,299,6,-0.9128458599921356,0.40830434224389334,-0.7818314824680299,0.6234898018587334,0.3982178711329235,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.3982178711329235,0.0,0.41481028243012863,0.019159266257892826,5,0.447995105024539,train
hydro,10023000,1986-10-26,0.4148102824301287,0.0,4.515000000000001,1986,10,43,299,6,-0.9128458599921356,0.40830434224389334,-0.7818314824680299,0.6234898018587334,0.3982178711329235,0.3982178711329235,0.3982178711329235,0.4148102824301287,0.3982178711329235,0.0,0.41481028243012863,0.019159266257892826,1,0.4314026937273338,train
hydro,10023000,1986-10-27,0.4314026937273338,0.0,8.32,1986,10,44,300,0,-0.9057022630804715,0.42391439070986053,0.0,1.0,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.447995105024539,0.40374867489865857,0.009579633128946064,0.4148102824301287,0.019159266257892826,7,0.4314026937273338,train
hydro,10023000,1986-10-27,0.4314026937273338,0.0,8.32,1986,10,44,300,0,-0.9057022630804715,0.42391439070986053,0.0,1.0,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.447995105024539,0.40374867489865857,0.009579633128946064,0.4148102824301287,0.019159266257892826,3,0.447995105024539,train
hydro,10023000,1986-10-27,0.4314026937273338,0.0,8.32,1986,10,44,300,0,-0.9057022630804715,0.42391439070986053,0.0,1.0,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.447995105024539,0.40374867489865857,0.009579633128946064,0.4148102824301287,0.019159266257892826,1,0.4314026937273338,train
hydro,10023000,1986-10-27,0.4314026937273338,0.0,8.32,1986,10,44,300,0,-0.9057022630804715,0.42391439070986053,0.0,1.0,0.4148102824301287,0.3982178711329235,0.3982178711329235,0.447995105024539,0.40374867489865857,0.009579633128946064,0.4148102824301287,0.019159266257892826,5,0.4314026937273338,train
hydro,10023000,1986-10-28,0.4314026937273338,0.0,5.06,1986,10,44,301,1,-0.898291751554753,0.4393995096591413,0.7818314824680298,0.6234898018587336,0.4314026937273338,0.4148102824301287,0.3982178711329235,0.4314026937273338,0.4148102824301287,0.016592411297205054,0.4124399379590994,0.014928779995357681,5,0.4314026937273338,train
hydro,10023000,1986-10-28,0.4314026937273338,0.0,5.06,1986,10,44,301,1,-0.898291751554753,0.4393995096591413,0.7818314824680298,0.6234898018587336,0.4314026937273338,0.4148102824301287,0.3982178711329235,0.4314026937273338,0.4148102824301287,0.016592411297205054,0.4124399379590994,0.014928779995357681,1,0.447995105024539,train
hydro,10023000,1986-10-28,0.4314026937273338,0.0,5.06,1986,10,44,301,1,-0.898291751554753,0.4393995096591413,0.7818314824680298,0.6234898018587336,0.4314026937273338,0.4148102824301287,0.3982178711329235,0.4314026937273338,0.4148102824301287,0.016592411297205054,0.4124399379590994,0.014928779995357681,3,0.447995105024539,train
